fan_id,city,favorite_team,age,segment,loyalty_points,sessions,conversion_rate
F00398,Delhi,Germany,39,Dormant / At-Risk,34,2.0,0.0
F00399,Pune,Portugal,31,Casual Followers,96,4.0,0.0
F00400,Mumbai,Japan,34,Digital Browsers,111,5.0,0.0
F00401,Kolkata,England,41,Dormant / At-Risk,27,1.0,0.0
F00402,Ahmedabad,France,17,Digital Browsers,15,8.0,0.0
F00403,Hyderabad,Mexico,30,Casual Followers,96,2.0,0.0
F00404,Pune,Argentina,42,Dormant / At-Risk,91,2.0,0.0
F00405,Chennai,Germany,34,Dormant / At-Risk,230,2.0,0.0
F00406,Hyderabad,Spain,16,Super Fans,383,4.0,0.0
F00407,Mumbai,France,24,High Engagers,45,1.0,1.0
F00408,Delhi,France,27,Casual Followers,37,4.0,0.0
F00409,Bengaluru,Netherlands,29,Digital Browsers,114,4.0,0.0
F00410,Hyderabad,Argentina,32,Digital Browsers,33,5.0,0.0
F00411,Chennai,France,37,Dormant / At-Risk,90,3.0,0.0
F00412,Chennai,France,16,Casual Followers,9,3.0,0.0
F00413,Ahmedabad,Portugal,26,Casual Followers,12,1.0,0.0
F00414,Bengaluru,Spain,16,Digital Browsers,19,6.0,0.0
F00415,Bengaluru,Germany,22,Casual Followers,45,1.0,0.0
F00416,Delhi,England,27,Casual Followers,1,2.0,0.0
F00417,Kolkata,England,39,Digital Browsers,160,6.0,0.0
F00418,Pune,Portugal,20,High Engagers,152,4.0,0.25
F00419,Pune,England,16,High Engagers,3,4.0,0.25
F00420,Pune,Brazil,27,Dormant / At-Risk,178,1.0,0.0
F00421,Mumbai,France,24,Super Fans,387,5.0,0.2
F00422,Hyderabad,India,25,Dormant / At-Risk,3,2.0,0.0
F00423,Hyderabad,Spain,32,High Engagers,0,3.0,0.3333333333333333
F00424,Hyderabad,Brazil,48,Casual Followers,121,1.0,0.0
F00425,Pune,India,27,High Engagers,14,3.0,0.3333333333333333
F00426,Bengaluru,Spain,18,Dormant / At-Risk,22,0.0,0.0
F00427,Pune,Brazil,30,Digital Browsers,33,6.0,0.0
F00428,Ahmedabad,France,43,Digital Browsers,70,7.0,0.14285714285714285
F00429,Bengaluru,England,23,Digital Browsers,58,6.0,0.0
F00430,Chennai,Morocco,32,Casual Followers,28,3.0,0.0
F00431,Mumbai,Morocco,37,Digital Browsers,27,5.0,0.0
F00432,Pune,Japan,23,Digital Browsers,73,6.0,0.0
F00433,Delhi,Mexico,34,Casual Followers,129,2.0,0.0
F00434,Ahmedabad,Brazil,25,Casual Followers,155,4.0,0.25
F00435,Hyderabad,Brazil,30,Dormant / At-Risk,4,1.0,0.0
F00436,Delhi,Portugal,30,Digital Browsers,16,5.0,0.0
F00437,Hyderabad,Mexico,22,Dormant / At-Risk,4,3.0,0.0
F00438,Chennai,England,32,Casual Followers,22,2.0,0.0
F00439,Kolkata,Croatia,19,Digital Browsers,33,6.0,0.0
F00440,Kolkata,France,33,Digital Browsers,101,9.0,0.1111111111111111
F00441,Bengaluru,Italy,16,Dormant / At-Risk,1,2.0,0.0
F00442,Kolkata,Italy,21,Digital Browsers,79,5.0,0.0
F00443,Pune,Mexico,21,Casual Followers,0,1.0,0.0
F00444,Delhi,Croatia,38,Casual Followers,61,2.0,0.0
F00445,Bengaluru,France,39,Dormant / At-Risk,23,3.0,0.0
F00446,Ahmedabad,Germany,27,Digital Browsers,21,4.0,0.0
F00447,Hyderabad,Portugal,34,Dormant / At-Risk,38,3.0,0.0
F00448,Chennai,Argentina,40,Casual Followers,60,3.0,0.0
F00449,Ahmedabad,Argentina,37,Casual Followers,35,2.0,0.0
F00450,Bengaluru,Argentina,16,Casual Followers,42,2.0,0.0
F00451,Hyderabad,Brazil,41,Dormant / At-Risk,5,4.0,0.0
F00452,Ahmedabad,Mexico,37,Super Fans,315,4.0,0.0
F00453,Ahmedabad,Belgium,23,Dormant / At-Risk,6,3.0,0.0
F00454,Ahmedabad,India,21,Dormant / At-Risk,3,1.0,0.0
F00455,Ahmedabad,France,36,Digital Browsers,28,7.0,0.0
F00456,Delhi,Spain,42,Dormant / At-Risk,4,2.0,0.0
F00457,Kolkata,Morocco,33,Digital Browsers,7,5.0,0.0
F00458,Pune,Portugal,30,Digital Browsers,32,5.0,0.2
F00459,Ahmedabad,Croatia,26,Digital Browsers,3,6.0,0.0
F00460,Chennai,Italy,16,Dormant / At-Risk,12,2.0,0.0
F00461,Delhi,Brazil,22,Casual Followers,2,4.0,0.0
F00462,Hyderabad,Netherlands,29,High Engagers,2,4.0,0.25
F00463,Delhi,Spain,17,Digital Browsers,8,4.0,0.0
F00464,Mumbai,Germany,39,Digital Browsers,9,6.0,0.0
F00465,Mumbai,England,22,Casual Followers,112,1.0,0.0
F00466,Delhi,Portugal,26,High Engagers,71,4.0,0.25
F00467,Ahmedabad,Croatia,16,Dormant / At-Risk,90,1.0,0.0
F00468,Ahmedabad,France,30,Digital Browsers,18,4.0,0.0
F00469,Pune,USA,18,Casual Followers,104,2.0,0.0
F00470,Bengaluru,Japan,33,High Engagers,60,3.0,0.3333333333333333
F00471,Pune,Italy,24,Digital Browsers,245,7.0,0.0
F00472,Chennai,Croatia,43,Dormant / At-Risk,74,3.0,0.0
F00473,Delhi,Argentina,26,Digital Browsers,74,4.0,0.0
F00474,Ahmedabad,Croatia,32,Digital Browsers,9,5.0,0.0
F00475,Ahmedabad,France,26,Digital Browsers,4,7.0,0.0
F00476,Pune,France,57,Dormant / At-Risk,37,2.0,0.0
F00477,Chennai,France,43,Casual Followers,95,2.0,0.0
F00478,Hyderabad,Spain,36,Digital Browsers,2,7.0,0.0
F00479,Hyderabad,Mexico,30,Dormant / At-Risk,3,3.0,0.0
F00480,Ahmedabad,Italy,23,Dormant / At-Risk,53,1.0,0.0
F00481,Ahmedabad,Mexico,39,Dormant / At-Risk,137,1.0,0.0
F00482,Kolkata,France,43,Casual Followers,90,2.0,0.0
F00483,Bengaluru,England,29,Dormant / At-Risk,96,1.0,0.0
F00484,Kolkata,Netherlands,34,Super Fans,295,1.0,0.0
F00485,Kolkata,Argentina,19,Dormant / At-Risk,67,2.0,0.0
F00486,Pune,Germany,39,Dormant / At-Risk,14,1.0,0.0
F00487,Pune,Portugal,16,Casual Followers,48,3.0,0.0
F00488,Pune,Mexico,30,Digital Browsers,1,6.0,0.0
F00489,Delhi,Portugal,33,Digital Browsers,125,6.0,0.0
F00490,Pune,Argentina,40,Digital Browsers,90,6.0,0.0
F00491,Delhi,Spain,22,Dormant / At-Risk,0,3.0,0.0
F00492,Hyderabad,Brazil,22,Dormant / At-Risk,8,1.0,0.0
F00493,Pune,Brazil,26,Digital Browsers,5,4.0,0.0
F00494,Pune,England,27,High Engagers,317,1.0,1.0
F00495,Bengaluru,Spain,37,Digital Browsers,55,5.0,0.0
F00496,Hyderabad,Argentina,33,Casual Followers,21,2.0,0.0
F00497,Hyderabad,India,38,Dormant / At-Risk,42,2.0,0.0
F00498,Bengaluru,France,36,Casual Followers,64,2.0,0.0
F00499,Pune,Portugal,23,Digital Browsers,54,5.0,0.0
F00500,Pune,France,25,Dormant / At-Risk,14,3.0,0.0
F00501,Chennai,France,31,Casual Followers,12,2.0,0.0
F00502,Kolkata,Italy,34,Dormant / At-Risk,218,0.0,0.0
F00503,Bengaluru,Brazil,21,Casual Followers,145,2.0,0.0
F00504,Chennai,Argentina,25,Dormant / At-Risk,75,3.0,0.0
F00505,Bengaluru,Portugal,21,Digital Browsers,3,5.0,0.0
F00506,Mumbai,Argentina,23,High Engagers,108,4.0,0.25
F00507,Kolkata,England,29,Super Fans,380,2.0,0.5
F00508,Chennai,Germany,37,Super Fans,397,4.0,0.0
F00509,Bengaluru,Brazil,44,Dormant / At-Risk,1,3.0,0.0
F00510,Mumbai,Germany,42,Digital Browsers,21,5.0,0.0
F00511,Mumbai,Brazil,32,Dormant / At-Risk,107,3.0,0.0
F00512,Chennai,England,22,Dormant / At-Risk,32,3.0,0.0
F00513,Chennai,India,17,Casual Followers,29,4.0,0.0
F00514,Pune,Netherlands,36,Casual Followers,106,1.0,0.0
F00515,Hyderabad,Japan,27,Dormant / At-Risk,86,2.0,0.0
F00516,Bengaluru,Mexico,16,Casual Followers,60,2.0,0.0
F00517,Hyderabad,Brazil,45,Dormant / At-Risk,29,4.0,0.0
F00518,Chennai,England,30,Dormant / At-Risk,110,2.0,0.0
F00519,Kolkata,Italy,36,Casual Followers,62,4.0,0.0
F00520,Pune,India,28,Digital Browsers,101,9.0,0.0
F00521,Chennai,England,16,High Engagers,207,3.0,0.3333333333333333
F00522,Hyderabad,Argentina,44,Digital Browsers,46,5.0,0.0
F00523,Chennai,Spain,26,Digital Browsers,143,4.0,0.0
F00524,Mumbai,England,27,Dormant / At-Risk,25,1.0,0.0
F00525,Hyderabad,India,45,Dormant / At-Risk,5,3.0,0.0
F00526,Hyderabad,Germany,24,Digital Browsers,67,5.0,0.0
F00527,Chennai,Croatia,39,Dormant / At-Risk,81,1.0,0.0
F00528,Mumbai,Argentina,42,Digital Browsers,4,5.0,0.0
F00529,Ahmedabad,France,23,Casual Followers,82,3.0,0.0
F00530,Bengaluru,Spain,30,Digital Browsers,39,4.0,0.0
F00531,Bengaluru,Morocco,44,Digital Browsers,20,6.0,0.0
F00532,Chennai,USA,16,Dormant / At-Risk,34,2.0,0.0
F00533,Pune,Spain,30,Dormant / At-Risk,6,3.0,0.0
F00534,Kolkata,Croatia,31,High Engagers,51,4.0,0.25
F00535,Pune,USA,22,Digital Browsers,32,4.0,0.0
F00536,Kolkata,Spain,31,Digital Browsers,90,7.0,0.0
F00537,Delhi,Japan,30,Super Fans,364,5.0,0.0
F00538,Chennai,India,22,Super Fans,499,3.0,0.0
F00539,Pune,Brazil,36,Digital Browsers,16,4.0,0.0
F00540,Bengaluru,Mexico,20,Digital Browsers,23,5.0,0.0
F00541,Chennai,Morocco,38,Casual Followers,108,3.0,0.0
F00542,Mumbai,England,26,Digital Browsers,3,5.0,0.0
F00543,Mumbai,Brazil,25,Dormant / At-Risk,38,2.0,0.0
F00544,Chennai,Croatia,39,Dormant / At-Risk,1,0.0,0.0
F00545,Bengaluru,India,31,Digital Browsers,43,6.0,0.0
F00546,Ahmedabad,France,23,Digital Browsers,3,4.0,0.0
F00547,Bengaluru,Italy,27,Dormant / At-Risk,2,0.0,0.0
F00548,Kolkata,Japan,36,Dormant / At-Risk,21,2.0,0.0
F00549,Pune,Portugal,19,Dormant / At-Risk,38,2.0,0.0
F00550,Mumbai,England,17,Digital Browsers,6,5.0,0.0
F00551,Kolkata,Spain,33,Casual Followers,60,1.0,0.0
F00552,Mumbai,Portugal,45,Dormant / At-Risk,28,2.0,0.0
F00553,Bengaluru,Brazil,32,Dormant / At-Risk,101,3.0,0.0
F00554,Hyderabad,Argentina,46,Digital Browsers,14,6.0,0.0
F00555,Chennai,India,41,Casual Followers,2,2.0,0.0
F00556,Kolkata,Germany,32,Digital Browsers,102,5.0,0.2
F00557,Bengaluru,France,36,Dormant / At-Risk,177,3.0,0.0
F00558,Bengaluru,Spain,26,Digital Browsers,93,5.0,0.0
F00559,Ahmedabad,Spain,30,High Engagers,17,3.0,0.3333333333333333
F00560,Hyderabad,France,24,High Engagers,18,4.0,0.25
F00561,Ahmedabad,Japan,46,Dormant / At-Risk,13,3.0,0.0
F00562,Hyderabad,Croatia,28,High Engagers,44,6.0,0.3333333333333333
F00563,Bengaluru,Argentina,24,Digital Browsers,22,8.0,0.125
F00564,Delhi,USA,34,Dormant / At-Risk,22,3.0,0.0
F00565,Hyderabad,Morocco,36,Casual Followers,46,2.0,0.0
F00566,Ahmedabad,Portugal,29,Casual Followers,87,3.0,0.0
F00567,Chennai,Argentina,22,Digital Browsers,94,5.0,0.2
F00568,Bengaluru,Spain,21,Digital Browsers,138,7.0,0.0
F00569,Bengaluru,Spain,26,Dormant / At-Risk,37,2.0,0.0
F00570,Kolkata,Belgium,44,Casual Followers,130,3.0,0.0
F00571,Kolkata,Portugal,34,High Engagers,13,4.0,0.5
F00572,Hyderabad,Argentina,24,Digital Browsers,1,4.0,0.0
F00573,Ahmedabad,Belgium,33,Digital Browsers,73,4.0,0.0
F00574,Mumbai,Spain,21,Digital Browsers,129,7.0,0.0
F00575,Pune,Argentina,21,Dormant / At-Risk,93,2.0,0.0
F00576,Hyderabad,Spain,31,Dormant / At-Risk,10,2.0,0.0
F00577,Ahmedabad,England,31,Casual Followers,103,3.0,0.0
F00578,Bengaluru,USA,19,Digital Browsers,7,4.0,0.0
F00579,Ahmedabad,England,30,Dormant / At-Risk,0,3.0,0.0
F00580,Pune,Mexico,25,Dormant / At-Risk,74,3.0,0.0
F00581,Delhi,Croatia,29,Casual Followers,103,2.0,0.0
F00582,Bengaluru,Morocco,23,Casual Followers,96,1.0,0.0
F00583,Kolkata,Netherlands,29,Casual Followers,158,2.0,0.0
F00584,Ahmedabad,USA,31,Dormant / At-Risk,11,2.0,0.0
F00585,Mumbai,Croatia,23,Casual Followers,56,3.0,0.0
F00586,Mumbai,Germany,24,Digital Browsers,83,7.0,0.2857142857142857
F00587,Bengaluru,France,16,Digital Browsers,25,7.0,0.0
F00588,Ahmedabad,England,25,Dormant / At-Risk,104,2.0,0.0
F00589,Ahmedabad,Netherlands,22,Dormant / At-Risk,11,2.0,0.0
F00590,Delhi,Portugal,36,Dormant / At-Risk,7,1.0,0.0
F00591,Pune,Germany,34,Dormant / At-Risk,6,3.0,0.0
F00592,Mumbai,Belgium,36,Dormant / At-Risk,64,1.0,0.0
F00593,Pune,France,34,Digital Browsers,105,4.0,0.0
F00594,Delhi,India,49,Digital Browsers,55,7.0,0.0
F00595,Ahmedabad,Germany,33,Casual Followers,1,1.0,0.0
F00596,Kolkata,Netherlands,33,Digital Browsers,0,5.0,0.2
F00597,Bengaluru,England,36,Dormant / At-Risk,19,1.0,0.0
F00598,Mumbai,Argentina,27,Digital Browsers,21,6.0,0.16666666666666666
F00599,Kolkata,Argentina,16,Dormant / At-Risk,10,3.0,0.0
F00600,Chennai,Spain,29,Dormant / At-Risk,26,3.0,0.0
F00601,Bengaluru,Brazil,38,Digital Browsers,168,6.0,0.16666666666666666
F00602,Chennai,Argentina,41,Digital Browsers,6,4.0,0.0
F00603,Chennai,Italy,31,Dormant / At-Risk,33,2.0,0.0
F00604,Hyderabad,Argentina,47,High Engagers,33,4.0,0.25
F00605,Delhi,England,23,Digital Browsers,9,8.0,0.0
F00606,Kolkata,India,27,Dormant / At-Risk,5,3.0,0.0
F00607,Chennai,Argentina,31,Digital Browsers,0,7.0,0.0
F00608,Pune,Croatia,39,Casual Followers,41,3.0,0.0
F00609,Pune,England,17,Digital Browsers,78,5.0,0.2
F00610,Bengaluru,England,19,Casual Followers,133,3.0,0.0
F00611,Pune,India,36,Casual Followers,23,4.0,0.0
F00612,Bengaluru,India,16,High Engagers,45,4.0,0.25
F00613,Delhi,Germany,18,Dormant / At-Risk,27,1.0,0.0
F00614,Kolkata,Netherlands,35,Casual Followers,27,2.0,0.0
F00615,Kolkata,Japan,37,Dormant / At-Risk,3,2.0,0.0
F00616,Ahmedabad,Japan,26,Digital Browsers,156,5.0,0.2
F00617,Pune,England,37,Dormant / At-Risk,93,2.0,0.0
F00618,Bengaluru,Morocco,25,Casual Followers,53,3.0,0.0
F00619,Bengaluru,Mexico,31,Dormant / At-Risk,32,2.0,0.0
F00620,Mumbai,Portugal,22,Casual Followers,21,3.0,0.0
F00621,Kolkata,Mexico,18,Digital Browsers,2,4.0,0.0
F00622,Mumbai,Spain,29,Casual Followers,159,2.0,0.0
F00623,Ahmedabad,Argentina,34,High Engagers,66,3.0,0.3333333333333333
F00624,Kolkata,Belgium,16,Digital Browsers,3,5.0,0.0
F00625,Delhi,Argentina,44,Dormant / At-Risk,25,2.0,0.0
F00626,Bengaluru,Germany,41,High Engagers,56,4.0,0.25
F00627,Bengaluru,Spain,45,Casual Followers,27,2.0,0.0
F00628,Bengaluru,Argentina,16,Digital Browsers,13,5.0,0.0
F00629,Ahmedabad,Morocco,31,Dormant / At-Risk,31,1.0,0.0
F00630,Chennai,Argentina,23,Casual Followers,37,4.0,0.0
F00631,Kolkata,Croatia,34,High Engagers,70,3.0,0.3333333333333333
F00632,Pune,Germany,38,Digital Browsers,93,10.0,0.2
F00633,Ahmedabad,England,41,Digital Browsers,42,4.0,0.0
F00634,Mumbai,France,34,Dormant / At-Risk,53,3.0,0.0
F00635,Kolkata,Italy,29,Super Fans,552,1.0,0.0
F00636,Hyderabad,France,31,Dormant / At-Risk,36,2.0,0.0
F00637,Pune,Germany,36,Digital Browsers,88,5.0,0.0
F00638,Pune,Portugal,24,Casual Followers,54,2.0,0.0
F00639,Pune,Portugal,31,Casual Followers,18,3.0,0.0
F00640,Kolkata,Spain,37,Casual Followers,37,3.0,0.0
F00641,Delhi,Germany,41,Super Fans,306,4.0,0.0
F00642,Hyderabad,Brazil,35,Casual Followers,5,4.0,0.0
F00643,Delhi,Germany,17,High Engagers,4,3.0,0.3333333333333333
F00644,Pune,France,35,Dormant / At-Risk,63,2.0,0.0
F00645,Ahmedabad,Brazil,16,Super Fans,298,2.0,0.0
F00646,Ahmedabad,Spain,16,High Engagers,46,2.0,0.5
F00647,Bengaluru,Argentina,26,Casual Followers,87,3.0,0.0
F00648,Kolkata,Italy,32,Casual Followers,13,2.0,0.0
F00649,Bengaluru,Brazil,51,Casual Followers,5,2.0,0.0
F00650,Kolkata,Croatia,35,Dormant / At-Risk,72,2.0,0.0
F00651,Kolkata,France,23,Dormant / At-Risk,3,1.0,0.0
F00652,Chennai,Belgium,20,Dormant / At-Risk,46,2.0,0.0
F00653,Ahmedabad,Mexico,40,Dormant / At-Risk,12,1.0,0.0
F00654,Mumbai,Brazil,30,Super Fans,273,2.0,0.0
F00655,Mumbai,England,25,Dormant / At-Risk,48,3.0,0.0
F00656,Delhi,Portugal,22,High Engagers,47,2.0,0.5
F00657,Hyderabad,Germany,26,Digital Browsers,11,4.0,0.0
F00658,Delhi,Croatia,27,Dormant / At-Risk,54,2.0,0.0
F00659,Pune,Morocco,21,Dormant / At-Risk,35,1.0,0.0
F00660,Kolkata,Portugal,33,High Engagers,37,3.0,0.3333333333333333
F00661,Delhi,Italy,30,High Engagers,41,2.0,0.5
F00662,Bengaluru,Belgium,25,Casual Followers,9,3.0,0.0
F00663,Pune,Netherlands,36,Casual Followers,65,4.0,0.0
F00664,Kolkata,Belgium,45,Casual Followers,22,2.0,0.0
F00665,Pune,Morocco,45,Dormant / At-Risk,47,4.0,0.0
F00666,Pune,Japan,47,Dormant / At-Risk,1,2.0,0.0
F00667,Hyderabad,Spain,45,Digital Browsers,10,4.0,0.0
F00668,Hyderabad,Netherlands,28,High Engagers,2,6.0,0.3333333333333333
F00669,Ahmedabad,Japan,31,Dormant / At-Risk,5,2.0,0.0
F00670,Chennai,Mexico,30,Dormant / At-Risk,7,2.0,0.0
F00671,Chennai,Croatia,21,High Engagers,49,1.0,1.0
F00672,Ahmedabad,Japan,38,Dormant / At-Risk,42,3.0,0.0
F00673,Bengaluru,Argentina,34,Casual Followers,221,4.0,0.0
F00674,Bengaluru,France,16,Casual Followers,20,3.0,0.0
F00675,Ahmedabad,Spain,42,High Engagers,9,2.0,0.5
F00676,Chennai,Portugal,28,Casual Followers,81,3.0,0.0
F00677,Bengaluru,Brazil,27,Digital Browsers,26,5.0,0.0
F00678,Chennai,Argentina,28,Casual Followers,108,4.0,0.0
F00679,Pune,Japan,26,Dormant / At-Risk,42,2.0,0.0
F00680,Bengaluru,England,28,High Engagers,12,4.0,0.25
F00681,Hyderabad,Portugal,27,Dormant / At-Risk,166,3.0,0.0
F00682,Hyderabad,Germany,30,Casual Followers,9,3.0,0.0
F00683,Kolkata,Croatia,31,Casual Followers,59,3.0,0.0
F00684,Kolkata,Portugal,39,Super Fans,447,4.0,0.25
F00685,Chennai,India,16,Digital Browsers,44,9.0,0.1111111111111111
F00686,Pune,France,35,Dormant / At-Risk,201,1.0,0.0
F00687,Hyderabad,Brazil,32,Dormant / At-Risk,29,1.0,0.0
F00688,Hyderabad,Mexico,35,Digital Browsers,36,5.0,0.0
F00689,Hyderabad,Portugal,53,Casual Followers,104,2.0,0.0
F00690,Delhi,Portugal,31,Dormant / At-Risk,93,0.0,0.0
F00691,Ahmedabad,Spain,20,Digital Browsers,13,6.0,0.0
F00692,Delhi,Germany,23,Digital Browsers,56,4.0,0.0
F00693,Ahmedabad,England,41,Digital Browsers,11,6.0,0.0
F00694,Chennai,Spain,19,Super Fans,338,4.0,0.0
F00695,Hyderabad,Italy,25,High Engagers,9,3.0,0.3333333333333333
F00696,Kolkata,Portugal,40,Digital Browsers,99,7.0,0.0
F00697,Ahmedabad,France,37,Dormant / At-Risk,17,3.0,0.0
F00698,Kolkata,Germany,17,High Engagers,8,4.0,0.25
F00699,Ahmedabad,Morocco,20,Dormant / At-Risk,0,2.0,0.0
F00700,Delhi,Brazil,30,Digital Browsers,39,4.0,0.0
F00701,Ahmedabad,Argentina,33,Casual Followers,9,2.0,0.0
F00702,Pune,France,44,Digital Browsers,212,5.0,0.0
F00703,Hyderabad,Croatia,18,High Engagers,154,3.0,0.3333333333333333
F00704,Delhi,Mexico,31,Digital Browsers,2,4.0,0.0
F00705,Kolkata,Argentina,21,High Engagers,60,4.0,0.25
F00706,Hyderabad,Argentina,38,Dormant / At-Risk,41,3.0,0.0
F00707,Kolkata,Morocco,46,High Engagers,49,3.0,0.3333333333333333
F00708,Pune,Brazil,26,Dormant / At-Risk,94,1.0,0.0
F00709,Hyderabad,India,16,Dormant / At-Risk,86,3.0,0.0
F00710,Bengaluru,Argentina,16,Digital Browsers,35,7.0,0.14285714285714285
F00711,Pune,Portugal,16,Dormant / At-Risk,49,2.0,0.0
F00712,Mumbai,Germany,28,Super Fans,802,3.0,0.0
F00713,Mumbai,Portugal,16,Casual Followers,7,2.0,0.0
F00714,Hyderabad,Netherlands,38,Dormant / At-Risk,65,2.0,0.0
F00715,Ahmedabad,USA,28,Casual Followers,6,3.0,0.0
F00716,Bengaluru,Netherlands,21,Casual Followers,67,3.0,0.0
F00717,Chennai,Portugal,28,Dormant / At-Risk,134,3.0,0.0
F00718,Mumbai,USA,22,Dormant / At-Risk,40,2.0,0.0
F00719,Hyderabad,England,43,Dormant / At-Risk,52,3.0,0.0
F00720,Ahmedabad,Spain,22,Digital Browsers,50,4.0,0.0
F00721,Chennai,Brazil,27,Dormant / At-Risk,51,3.0,0.0
F00722,Mumbai,Spain,28,Dormant / At-Risk,42,0.0,0.0
F00723,Kolkata,Portugal,17,Digital Browsers,56,5.0,0.0
F00724,Delhi,England,39,Casual Followers,22,4.0,0.0
F00725,Delhi,Croatia,23,High Engagers,11,4.0,0.25
F00726,Chennai,France,37,Dormant / At-Risk,1,1.0,0.0
F00727,Pune,France,32,Dormant / At-Risk,113,0.0,0.0
F00728,Ahmedabad,Morocco,31,Dormant / At-Risk,48,2.0,0.0
F00729,Ahmedabad,Argentina,35,Casual Followers,53,1.0,0.0
F00730,Mumbai,Germany,16,Dormant / At-Risk,3,2.0,0.0
F00731,Pune,Mexico,39,Dormant / At-Risk,65,3.0,0.0
F00732,Chennai,France,24,Super Fans,366,4.0,0.0
F00733,Kolkata,Italy,39,Casual Followers,60,1.0,0.0
F00734,Bengaluru,Netherlands,34,Dormant / At-Risk,60,2.0,0.0
F00735,Bengaluru,Japan,16,High Engagers,33,3.0,0.3333333333333333
F00736,Hyderabad,England,27,Digital Browsers,109,5.0,0.2
F00737,Kolkata,Croatia,27,Dormant / At-Risk,48,0.0,0.0
F00738,Mumbai,Belgium,24,High Engagers,13,6.0,0.3333333333333333
F00739,Chennai,India,16,Super Fans,417,2.0,0.0
F00740,Mumbai,Netherlands,38,Casual Followers,238,3.0,0.0
F00741,Pune,Spain,20,High Engagers,102,3.0,0.3333333333333333
F00742,Chennai,Argentina,34,Dormant / At-Risk,35,1.0,0.0
F00743,Chennai,Netherlands,35,High Engagers,96,4.0,0.25
F00744,Delhi,Brazil,36,Casual Followers,15,3.0,0.0
F00745,Pune,Italy,30,High Engagers,236,3.0,0.3333333333333333
F00746,Bengaluru,Germany,16,Dormant / At-Risk,89,2.0,0.0
F00747,Mumbai,Italy,35,Digital Browsers,5,4.0,0.0
F00748,Chennai,Croatia,23,Digital Browsers,36,4.0,0.0
F00749,Chennai,Germany,43,Dormant / At-Risk,14,2.0,0.0
F00750,Hyderabad,Brazil,28,Casual Followers,18,1.0,0.0
F00751,Delhi,England,36,High Engagers,117,3.0,0.3333333333333333
F00752,Ahmedabad,Japan,25,Digital Browsers,13,4.0,0.0
F00753,Delhi,Portugal,30,Digital Browsers,108,6.0,0.16666666666666666
F00754,Kolkata,England,19,Dormant / At-Risk,33,2.0,0.0
F00755,Chennai,Argentina,16,Digital Browsers,77,7.0,0.0
F00756,Hyderabad,Japan,23,Casual Followers,54,2.0,0.0
F00757,Ahmedabad,Italy,49,Dormant / At-Risk,30,3.0,0.0
F00758,Pune,Portugal,47,Dormant / At-Risk,29,1.0,0.0
F00759,Ahmedabad,Portugal,25,Casual Followers,19,3.0,0.0
F00760,Pune,Portugal,22,Digital Browsers,67,4.0,0.0
F00761,Kolkata,India,36,Casual Followers,6,3.0,0.0
F00762,Chennai,Germany,27,Casual Followers,77,5.0,0.0
F00763,Pune,USA,18,Casual Followers,31,3.0,0.0
F00764,Pune,France,28,Dormant / At-Risk,34,2.0,0.0
F00765,Pune,Japan,21,Dormant / At-Risk,112,3.0,0.0
F00766,Hyderabad,France,27,Dormant / At-Risk,31,1.0,0.0
F00767,Ahmedabad,Argentina,26,Digital Browsers,199,5.0,0.0
F00768,Bengaluru,Mexico,17,Dormant / At-Risk,87,3.0,0.0
F00769,Hyderabad,Croatia,32,Dormant / At-Risk,22,0.0,0.0
F00770,Chennai,France,39,Casual Followers,10,3.0,0.0
F00771,Pune,Morocco,28,Digital Browsers,16,5.0,0.0
F00772,Pune,Belgium,30,Dormant / At-Risk,81,3.0,0.0
F00773,Delhi,Argentina,21,Dormant / At-Risk,14,3.0,0.0
F00774,Mumbai,France,20,Digital Browsers,14,5.0,0.0
F00775,Chennai,France,31,Digital Browsers,95,4.0,0.0
F00776,Ahmedabad,Croatia,28,Digital Browsers,6,6.0,0.16666666666666666
F00777,Ahmedabad,England,28,Casual Followers,10,2.0,0.0
F00778,Mumbai,France,28,Digital Browsers,33,5.0,0.2
F00779,Hyderabad,Netherlands,54,Dormant / At-Risk,12,3.0,0.0
F00780,Delhi,France,29,Dormant / At-Risk,30,3.0,0.0
F00781,Ahmedabad,England,23,Dormant / At-Risk,35,2.0,0.0
F00782,Chennai,Germany,16,Digital Browsers,80,5.0,0.0
F00783,Mumbai,Spain,35,Dormant / At-Risk,118,3.0,0.0
F00784,Delhi,Spain,32,Digital Browsers,125,5.0,0.2
F00785,Chennai,Brazil,24,Dormant / At-Risk,112,1.0,0.0
F00786,Ahmedabad,Argentina,36,Dormant / At-Risk,192,3.0,0.0
F00787,Kolkata,Spain,25,Casual Followers,43,2.0,0.0
F00788,Kolkata,Spain,37,Digital Browsers,29,4.0,0.0
F00789,Ahmedabad,Belgium,26,Dormant / At-Risk,3,3.0,0.0
F00790,Pune,Japan,16,Dormant / At-Risk,56,3.0,0.0
F00791,Bengaluru,Croatia,33,Digital Browsers,67,4.0,0.0
F00792,Kolkata,Spain,27,Digital Browsers,77,4.0,0.0
F00793,Kolkata,Germany,21,Casual Followers,43,3.0,0.0
F00794,Ahmedabad,Spain,16,High Engagers,183,4.0,0.25
F00795,Bengaluru,Argentina,27,Super Fans,368,2.0,0.0
F00796,Ahmedabad,France,30,Digital Browsers,34,5.0,0.0
F00797,Mumbai,Spain,33,Dormant / At-Risk,1,0.0,0.0
